TOTIME         ,SWRDT          ,KPER      ,KSTP      ,KSWR      ,STAGE0000000001,STAGE0000000002,STAGE0000000003,STAGE0000000004,STAGE0000000005,STAGE0000000006,STAGE0000000007,STAGE0000000008,STAGE0000000009,STAGE0000000010,STAGE0000000011,STAGE0000000012,STAGE0000000013,STAGE0000000014,STAGE0000000015,STAGE0000000016,STAGE0000000017,STAGE0000000018,
  0.5724000E+06,  0.1800000E+04,        25,       270,         1,  0.3001448E+01,  0.3001448E+01,  0.3001448E+01,  0.3001448E+01,  0.3001448E+01,  0.3001448E+01,  0.3001448E+01,  0.3001448E+01,  0.3001448E+01,  0.3001448E+01,  0.3001448E+01,  0.3001448E+01,  0.3001448E+01,  0.3001448E+01,  0.2001823E+01,  0.2001823E+01,  0.2001823E+01,  0.2001823E+01,
  0.5742000E+06,  0.1800000E+04,        25,       271,         1,  0.3001435E+01,  0.3001435E+01,  0.3001435E+01,  0.3001435E+01,  0.3001435E+01,  0.3001435E+01,  0.3001435E+01,  0.3001435E+01,  0.3001435E+01,  0.3001435E+01,  0.3001435E+01,  0.3001435E+01,  0.3001435E+01,  0.3001435E+01,  0.2001808E+01,  0.2001808E+01,  0.2001808E+01,  0.2001808E+01,
  0.5760000E+06,  0.1800000E+04,        25,       272,         1,  0.3001427E+01,  0.3001427E+01,  0.3001427E+01,  0.3001427E+01,  0.3001427E+01,  0.3001427E+01,  0.3001427E+01,  0.3001427E+01,  0.3001427E+01,  0.3001427E+01,  0.3001427E+01,  0.3001427E+01,  0.3001427E+01,  0.3001427E+01,  0.2001797E+01,  0.2001797E+01,  0.2001797E+01,  0.2001797E+01,
  0.5778000E+06,  0.1800000E+04,        25,       273,         1,  0.3001414E+01,  0.3001414E+01,  0.3001414E+01,  0.3001414E+01,  0.3001414E+01,  0.3001414E+01,  0.3001414E+01,  0.3001414E+01,  0.3001414E+01,  0.3001414E+01,  0.3001414E+01,  0.3001414E+01,  0.3001414E+01,  0.3001414E+01,  0.2001782E+01,  0.2001782E+01,  0.2001782E+01,  0.2001782E+01,
  0.5796000E+06,  0.1800000E+04,        25,       274,         1,  0.3001408E+01,  0.3001408E+01,  0.3001408E+01,  0.3001408E+01,  0.3001408E+01,  0.3001408E+01,  0.3001408E+01,  0.3001408E+01,  0.3001408E+01,  0.3001408E+01,  0.3001408E+01,  0.3001408E+01,  0.3001408E+01,  0.3001408E+01,  0.2001773E+01,  0.2001773E+01,  0.2001773E+01,  0.2001773E+01,
  0.5814000E+06,  0.1800000E+04,        25,       275,         1,  0.3001396E+01,  0.3001396E+01,  0.3001396E+01,  0.3001396E+01,  0.3001396E+01,  0.3001396E+01,  0.3001396E+01,  0.3001396E+01,  0.3001396E+01,  0.3001396E+01,  0.3001396E+01,  0.3001396E+01,  0.3001396E+01,  0.3001396E+01,  0.2001760E+01,  0.2001760E+01,  0.2001760E+01,  0.2001760E+01,
  0.5832000E+06,  0.1800000E+04,        25,       276,         1,  0.3001383E+01,  0.3001383E+01,  0.3001383E+01,  0.3001383E+01,  0.3001383E+01,  0.3001383E+01,  0.3001383E+01,  0.3001383E+01,  0.3001383E+01,  0.3001383E+01,  0.3001383E+01,  0.3001383E+01,  0.3001383E+01,  0.3001383E+01,  0.2001745E+01,  0.2001745E+01,  0.2001745E+01,  0.2001745E+01,
  0.5850000E+06,  0.1800000E+04,        25,       277,         1,  0.3001371E+01,  0.3001371E+01,  0.3001371E+01,  0.3001371E+01,  0.3001371E+01,  0.3001371E+01,  0.3001371E+01,  0.3001371E+01,  0.3001371E+01,  0.3001371E+01,  0.3001371E+01,  0.3001371E+01,  0.3001371E+01,  0.3001371E+01,  0.2001732E+01,  0.2001732E+01,  0.2001732E+01,  0.2001732E+01,
  0.5868000E+06,  0.1800000E+04,        25,       278,         1,  0.3001366E+01,  0.3001366E+01,  0.3001366E+01,  0.3001366E+01,  0.3001366E+01,  0.3001366E+01,  0.3001366E+01,  0.3001366E+01,  0.3001366E+01,  0.3001366E+01,  0.3001366E+01,  0.3001366E+01,  0.3001366E+01,  0.3001366E+01,  0.2001725E+01,  0.2001725E+01,  0.2001725E+01,  0.2001725E+01,
  0.5886000E+06,  0.1800000E+04,        25,       279,         1,  0.3001355E+01,  0.3001355E+01,  0.3001355E+01,  0.3001355E+01,  0.3001355E+01,  0.3001355E+01,  0.3001355E+01,  0.3001355E+01,  0.3001355E+01,  0.3001355E+01,  0.3001355E+01,  0.3001355E+01,  0.3001355E+01,  0.3001355E+01,  0.2001711E+01,  0.2001711E+01,  0.2001711E+01,  0.2001711E+01,
  0.5904000E+06,  0.1800000E+04,        25,       280,         1,  0.3001343E+01,  0.3001343E+01,  0.3001343E+01,  0.3001343E+01,  0.3001343E+01,  0.3001343E+01,  0.3001343E+01,  0.3001343E+01,  0.3001343E+01,  0.3001343E+01,  0.3001343E+01,  0.3001343E+01,  0.3001343E+01,  0.3001343E+01,  0.2001697E+01,  0.2001697E+01,  0.2001697E+01,  0.2001697E+01,
  0.5922000E+06,  0.1800000E+04,        25,       281,         1,  0.3001332E+01,  0.3001332E+01,  0.3001332E+01,  0.3001332E+01,  0.3001332E+01,  0.3001332E+01,  0.3001332E+01,  0.3001332E+01,  0.3001332E+01,  0.3001332E+01,  0.3001332E+01,  0.3001332E+01,  0.3001332E+01,  0.3001332E+01,  0.2001684E+01,  0.2001684E+01,  0.2001684E+01,  0.2001684E+01,
  0.5940000E+06,  0.1800000E+04,        25,       282,         1,  0.3001320E+01,  0.3001320E+01,  0.3001320E+01,  0.3001320E+01,  0.3001320E+01,  0.3001320E+01,  0.3001320E+01,  0.3001320E+01,  0.3001320E+01,  0.3001320E+01,  0.3001320E+01,  0.3001320E+01,  0.3001320E+01,  0.3001320E+01,  0.2001670E+01,  0.2001670E+01,  0.2001670E+01,  0.2001670E+01,
  0.5958000E+06,  0.1800000E+04,        25,       283,         1,  0.3001309E+01,  0.3001309E+01,  0.3001309E+01,  0.3001309E+01,  0.3001309E+01,  0.3001309E+01,  0.3001309E+01,  0.3001309E+01,  0.3001309E+01,  0.3001309E+01,  0.3001309E+01,  0.3001309E+01,  0.3001309E+01,  0.3001309E+01,  0.2001657E+01,  0.2001657E+01,  0.2001657E+01,  0.2001657E+01,
  0.5976000E+06,  0.1800000E+04,        25,       284,         1,  0.3001298E+01,  0.3001298E+01,  0.3001298E+01,  0.3001298E+01,  0.3001298E+01,  0.3001298E+01,  0.3001298E+01,  0.3001298E+01,  0.3001298E+01,  0.3001298E+01,  0.3001298E+01,  0.3001298E+01,  0.3001298E+01,  0.3001298E+01,  0.2001644E+01,  0.2001644E+01,  0.2001644E+01,  0.2001644E+01,
  0.5994000E+06,  0.1800000E+04,        25,       285,         1,  0.3001293E+01,  0.3001293E+01,  0.3001293E+01,  0.3001293E+01,  0.3001293E+01,  0.3001293E+01,  0.3001293E+01,  0.3001293E+01,  0.3001293E+01,  0.3001293E+01,  0.3001293E+01,  0.3001293E+01,  0.3001293E+01,  0.3001293E+01,  0.2001638E+01,  0.2001638E+01,  0.2001638E+01,  0.2001638E+01,
  0.6012000E+06,  0.1800000E+04,        25,       286,         1,  0.3001282E+01,  0.3001282E+01,  0.3001282E+01,  0.3001282E+01,  0.3001282E+01,  0.3001282E+01,  0.3001282E+01,  0.3001282E+01,  0.3001282E+01,  0.3001282E+01,  0.3001282E+01,  0.3001282E+01,  0.3001282E+01,  0.3001282E+01,  0.2001625E+01,  0.2001625E+01,  0.2001625E+01,  0.2001625E+01,
  0.6030000E+06,  0.1800000E+04,        25,       287,         1,  0.3001271E+01,  0.3001271E+01,  0.3001271E+01,  0.3001271E+01,  0.3001271E+01,  0.3001271E+01,  0.3001271E+01,  0.3001271E+01,  0.3001271E+01,  0.3001271E+01,  0.3001271E+01,  0.3001271E+01,  0.3001271E+01,  0.3001271E+01,  0.2001612E+01,  0.2001612E+01,  0.2001612E+01,  0.2001612E+01,
  0.6048000E+06,  0.1800000E+04,        25,       288,         1,  0.3001260E+01,  0.3001260E+01,  0.3001260E+01,  0.3001260E+01,  0.3001260E+01,  0.3001260E+01,  0.3001260E+01,  0.3001260E+01,  0.3001260E+01,  0.3001260E+01,  0.3001260E+01,  0.3001260E+01,  0.3001260E+01,  0.3001260E+01,  0.2001599E+01,  0.2001599E+01,  0.2001599E+01,  0.2001599E+01,
