TOTIME         ,SWRDT          ,KPER      ,KSTP      ,KSWR      ,STAGE0000000001,STAGE0000000002,STAGE0000000003,STAGE0000000004,STAGE0000000005,STAGE0000000006,STAGE0000000007,STAGE0000000008,STAGE0000000009,STAGE0000000010,STAGE0000000011,STAGE0000000012,STAGE0000000013,STAGE0000000014,STAGE0000000015,STAGE0000000016,STAGE0000000017,STAGE0000000018,STAGE0000000019,
  0.8299995E+02,  0.6996155E-02,        83,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1173752E+01,  0.1173752E+01,  0.1173752E+01,  0.1173752E+01,  0.1173752E+01,  0.1173752E+01,  0.1173752E+01,  0.1173752E+01,  0.9090394E+00,  0.9090394E+00,  0.4913736E+00,  0.4913736E+00,  0.6887969E+00,
  0.8399994E+02,  0.6996155E-02,        84,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1163877E+01,  0.1163877E+01,  0.1163877E+01,  0.1163877E+01,  0.1163877E+01,  0.1163877E+01,  0.1163877E+01,  0.1163877E+01,  0.9049337E+00,  0.9049337E+00,  0.4901075E+00,  0.4901075E+00,  0.6865557E+00,
  0.8499992E+02,  0.6996155E-02,        85,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1164572E+01,  0.1164572E+01,  0.1164572E+01,  0.1164572E+01,  0.1164572E+01,  0.1164572E+01,  0.1164572E+01,  0.1164572E+01,  0.9014671E+00,  0.9014671E+00,  0.4889694E+00,  0.4889694E+00,  0.6843058E+00,
  0.8599991E+02,  0.6996155E-02,        86,         6,        24,  0.1553000E+01,  0.1553000E+01,  0.1553000E+01,  0.1553000E+01,  0.1553000E+01,  0.1553000E+01,  0.1249381E+01,  0.1249381E+01,  0.1249381E+01,  0.1249381E+01,  0.1249381E+01,  0.1249381E+01,  0.1249381E+01,  0.1249381E+01,  0.1025087E+01,  0.1025087E+01,  0.6249211E+00,  0.5289858E+00,  0.7046170E+00,
  0.8699989E+02,  0.6996155E-02,        87,         6,        24,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1247339E+01,  0.1247339E+01,  0.1247339E+01,  0.1247339E+01,  0.1247339E+01,  0.1247339E+01,  0.1247339E+01,  0.1247339E+01,  0.1009606E+01,  0.1009606E+01,  0.5292681E+00,  0.5124390E+00,  0.7017786E+00,
  0.8799988E+02,  0.6996155E-02,        88,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1229139E+01,  0.1229139E+01,  0.1229139E+01,  0.1229139E+01,  0.1229139E+01,  0.1229139E+01,  0.1229139E+01,  0.1229139E+01,  0.1000339E+01,  0.1000339E+01,  0.5008719E+00,  0.5008689E+00,  0.7006707E+00,
  0.8899986E+02,  0.6996155E-02,        89,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1233511E+01,  0.1233511E+01,  0.1233511E+01,  0.1233511E+01,  0.1233511E+01,  0.1233511E+01,  0.1233511E+01,  0.1233511E+01,  0.9961094E+00,  0.9961094E+00,  0.5002379E+00,  0.5002380E+00,  0.6981246E+00,
  0.8999985E+02,  0.6996155E-02,        90,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1234387E+01,  0.1234387E+01,  0.1234387E+01,  0.1234387E+01,  0.1234387E+01,  0.1234387E+01,  0.1234387E+01,  0.1234387E+01,  0.9921441E+00,  0.9921441E+00,  0.5001819E+00,  0.5001819E+00,  0.6961746E+00,
  0.9099983E+02,  0.6996155E-02,        91,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1224764E+01,  0.1224764E+01,  0.1224764E+01,  0.1224764E+01,  0.1224764E+01,  0.1224764E+01,  0.1224764E+01,  0.1224764E+01,  0.9879243E+00,  0.9879243E+00,  0.5000422E+00,  0.5000423E+00,  0.6941060E+00,
  0.9199982E+02,  0.6996155E-02,        92,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1215316E+01,  0.1215316E+01,  0.1215316E+01,  0.1215316E+01,  0.1215316E+01,  0.1215316E+01,  0.1215316E+01,  0.1215316E+01,  0.9837033E+00,  0.9837033E+00,  0.4996108E+00,  0.4996108E+00,  0.6919026E+00,
  0.9299980E+02,  0.6996155E-02,        93,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1206130E+01,  0.1206130E+01,  0.1206130E+01,  0.1206130E+01,  0.1206130E+01,  0.1206130E+01,  0.1206130E+01,  0.1206130E+01,  0.9794813E+00,  0.9794813E+00,  0.4988338E+00,  0.4988338E+00,  0.6896105E+00,
  0.9399979E+02,  0.6996155E-02,        94,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1197250E+01,  0.1197250E+01,  0.1197250E+01,  0.1197250E+01,  0.1197250E+01,  0.1197250E+01,  0.1197250E+01,  0.1197250E+01,  0.9752590E+00,  0.9752590E+00,  0.4977052E+00,  0.4977052E+00,  0.6872656E+00,
  0.9499977E+02,  0.6996155E-02,        95,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1188654E+01,  0.1188654E+01,  0.1188654E+01,  0.1188654E+01,  0.1188654E+01,  0.1188654E+01,  0.1188654E+01,  0.1188654E+01,  0.9710369E+00,  0.9710369E+00,  0.4964601E+00,  0.4964601E+00,  0.6848981E+00,
  0.9599976E+02,  0.6996155E-02,        96,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1180323E+01,  0.1180323E+01,  0.1180323E+01,  0.1180323E+01,  0.1180323E+01,  0.1180323E+01,  0.1180323E+01,  0.1180323E+01,  0.9668157E+00,  0.9668157E+00,  0.4951702E+00,  0.4951702E+00,  0.6825313E+00,
  0.9699974E+02,  0.6996155E-02,        97,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1172237E+01,  0.1172237E+01,  0.1172237E+01,  0.1172237E+01,  0.1172237E+01,  0.1172237E+01,  0.1172237E+01,  0.1172237E+01,  0.9625958E+00,  0.9625958E+00,  0.4937768E+00,  0.4937768E+00,  0.6801839E+00,
  0.9799973E+02,  0.6996155E-02,        98,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1164383E+01,  0.1164383E+01,  0.1164383E+01,  0.1164383E+01,  0.1164383E+01,  0.1164383E+01,  0.1164383E+01,  0.1164383E+01,  0.9583778E+00,  0.9583778E+00,  0.4924565E+00,  0.4924565E+00,  0.6778704E+00,
  0.9899971E+02,  0.6996155E-02,        99,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1156748E+01,  0.1156748E+01,  0.1156748E+01,  0.1156748E+01,  0.1156748E+01,  0.1156748E+01,  0.1156748E+01,  0.1156748E+01,  0.9541621E+00,  0.9541621E+00,  0.4911452E+00,  0.4911452E+00,  0.6756015E+00,
  0.9999969E+02,  0.6996155E-02,       100,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1149321E+01,  0.1149321E+01,  0.1149321E+01,  0.1149321E+01,  0.1149321E+01,  0.1149321E+01,  0.1149321E+01,  0.1149321E+01,  0.9499488E+00,  0.9499488E+00,  0.4901166E+00,  0.4901166E+00,  0.6733855E+00,
  0.1009997E+03,  0.6996155E-02,       101,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1142103E+01,  0.1142103E+01,  0.1142103E+01,  0.1142103E+01,  0.1142103E+01,  0.1142103E+01,  0.1142103E+01,  0.1142103E+01,  0.9457390E+00,  0.9457390E+00,  0.4888757E+00,  0.4888757E+00,  0.6712283E+00,
  0.1019997E+03,  0.6996155E-02,       102,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1135417E+01,  0.1135417E+01,  0.1135417E+01,  0.1135417E+01,  0.1135417E+01,  0.1135417E+01,  0.1135417E+01,  0.1135417E+01,  0.9416598E+00,  0.9416598E+00,  0.4876435E+00,  0.4876435E+00,  0.6691341E+00,
  0.1029996E+03,  0.6996155E-02,       103,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1173795E+01,  0.1173795E+01,  0.1173795E+01,  0.1173795E+01,  0.1173795E+01,  0.1173795E+01,  0.1173795E+01,  0.1173795E+01,  0.9394900E+00,  0.9394900E+00,  0.4899226E+00,  0.4899222E+00,  0.7014113E+00,
  0.1039996E+03,  0.6996155E-02,       104,         6,        24,  0.1557000E+01,  0.1557000E+01,  0.1557000E+01,  0.1557000E+01,  0.1557000E+01,  0.1557000E+01,  0.1253243E+01,  0.1253243E+01,  0.1253243E+01,  0.1253243E+01,  0.1253243E+01,  0.1253243E+01,  0.1253243E+01,  0.1253243E+01,  0.1031842E+01,  0.1031842E+01,  0.6714305E+00,  0.5369575E+00,  0.7093133E+00,
  0.1049996E+03,  0.6996155E-02,       105,         6,        24,  0.1569000E+01,  0.1569000E+01,  0.1569000E+01,  0.1569000E+01,  0.1569000E+01,  0.1569000E+01,  0.1258411E+01,  0.1258411E+01,  0.1258411E+01,  0.1258411E+01,  0.1258411E+01,  0.1258411E+01,  0.1258411E+01,  0.1258411E+01,  0.1062409E+01,  0.1062409E+01,  0.8361958E+00,  0.5664224E+00,  0.8362841E+00,
  0.1059996E+03,  0.6996155E-02,       106,         6,        24,  0.1552000E+01,  0.1552000E+01,  0.1552000E+01,  0.1552000E+01,  0.1552000E+01,  0.1552000E+01,  0.1235333E+01,  0.1235333E+01,  0.1235333E+01,  0.1235333E+01,  0.1235333E+01,  0.1235333E+01,  0.1235333E+01,  0.1235333E+01,  0.1027044E+01,  0.1027044E+01,  0.6261475E+00,  0.5291697E+00,  0.7010842E+00,
  0.1069996E+03,  0.6996155E-02,       107,         6,        24,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1228436E+01,  0.1228436E+01,  0.1228436E+01,  0.1228436E+01,  0.1228436E+01,  0.1228436E+01,  0.1228436E+01,  0.1228436E+01,  0.1012477E+01,  0.1012477E+01,  0.5420375E+00,  0.5151005E+00,  0.7006655E+00,
  0.1079996E+03,  0.6996155E-02,       108,         6,        24,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1246287E+01,  0.1246287E+01,  0.1246287E+01,  0.1246287E+01,  0.1246287E+01,  0.1246287E+01,  0.1246287E+01,  0.1246287E+01,  0.1000803E+01,  0.1000803E+01,  0.5016864E+00,  0.5016583E+00,  0.7006575E+00,
  0.1089996E+03,  0.6996155E-02,       109,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1215710E+01,  0.1215710E+01,  0.1215710E+01,  0.1215710E+01,  0.1215710E+01,  0.1215710E+01,  0.1215710E+01,  0.1215710E+01,  0.1000315E+01,  0.1000315E+01,  0.5011829E+00,  0.5011743E+00,  0.7006081E+00,
  0.1099995E+03,  0.6996155E-02,       110,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1218665E+01,  0.1218665E+01,  0.1218665E+01,  0.1218665E+01,  0.1218665E+01,  0.1218665E+01,  0.1218665E+01,  0.1218665E+01,  0.9962312E+00,  0.9962312E+00,  0.5007216E+00,  0.5007206E+00,  0.7005588E+00,
  0.1109995E+03,  0.6996155E-02,       111,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1219109E+01,  0.1219109E+01,  0.1219109E+01,  0.1219109E+01,  0.1219109E+01,  0.1219109E+01,  0.1219109E+01,  0.1219109E+01,  0.9921412E+00,  0.9921412E+00,  0.5006165E+00,  0.5006152E+00,  0.7005117E+00,
  0.1119995E+03,  0.6996155E-02,       112,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1210050E+01,  0.1210050E+01,  0.1210050E+01,  0.1210050E+01,  0.1210050E+01,  0.1210050E+01,  0.1210050E+01,  0.1210050E+01,  0.9880395E+00,  0.9880395E+00,  0.5005050E+00,  0.5005041E+00,  0.7004653E+00,
  0.1129995E+03,  0.6996155E-02,       113,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1201423E+01,  0.1201423E+01,  0.1201423E+01,  0.1201423E+01,  0.1201423E+01,  0.1201423E+01,  0.1201423E+01,  0.1201423E+01,  0.9839272E+00,  0.9839272E+00,  0.5003765E+00,  0.5003760E+00,  0.7004163E+00,
  0.1139995E+03,  0.6996155E-02,       114,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1193077E+01,  0.1193077E+01,  0.1193077E+01,  0.1193077E+01,  0.1193077E+01,  0.1193077E+01,  0.1193077E+01,  0.1193077E+01,  0.9798060E+00,  0.9798060E+00,  0.5002913E+00,  0.5002910E+00,  0.7003740E+00,
  0.1149995E+03,  0.6996155E-02,       115,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1184968E+01,  0.1184968E+01,  0.1184968E+01,  0.1184968E+01,  0.1184968E+01,  0.1184968E+01,  0.1184968E+01,  0.1184968E+01,  0.9756769E+00,  0.9756769E+00,  0.5002085E+00,  0.5002084E+00,  0.7003315E+00,
  0.1159995E+03,  0.6996155E-02,       116,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1177073E+01,  0.1177073E+01,  0.1177073E+01,  0.1177073E+01,  0.1177073E+01,  0.1177073E+01,  0.1177073E+01,  0.1177073E+01,  0.9715414E+00,  0.9715414E+00,  0.5001084E+00,  0.5001084E+00,  0.7002865E+00,
  0.1169994E+03,  0.6996155E-02,       117,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1169382E+01,  0.1169382E+01,  0.1169382E+01,  0.1169382E+01,  0.1169382E+01,  0.1169382E+01,  0.1169382E+01,  0.1169382E+01,  0.9674009E+00,  0.9674009E+00,  0.4999781E+00,  0.4999780E+00,  0.7002438E+00,
  0.1179994E+03,  0.6996155E-02,       118,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1161886E+01,  0.1161886E+01,  0.1161886E+01,  0.1161886E+01,  0.1161886E+01,  0.1161886E+01,  0.1161886E+01,  0.1161886E+01,  0.9632561E+00,  0.9632561E+00,  0.4997300E+00,  0.4997300E+00,  0.7001984E+00,
  0.1189994E+03,  0.6996155E-02,       119,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1180052E+01,  0.1180052E+01,  0.1180052E+01,  0.1180052E+01,  0.1180052E+01,  0.1180052E+01,  0.1180052E+01,  0.1180052E+01,  0.9612667E+00,  0.9612667E+00,  0.5010249E+00,  0.5010127E+00,  0.7022021E+00,
  0.1199994E+03,  0.6996155E-02,       120,         6,        24,  0.1572000E+01,  0.1572000E+01,  0.1572000E+01,  0.1572000E+01,  0.1572000E+01,  0.1572000E+01,  0.1264509E+01,  0.1264509E+01,  0.1264509E+01,  0.1264509E+01,  0.1264509E+01,  0.1264509E+01,  0.1264509E+01,  0.1264509E+01,  0.1062198E+01,  0.1062198E+01,  0.8327309E+00,  0.5652426E+00,  0.8328022E+00,
  0.1209994E+03,  0.6996155E-02,       121,         6,        24,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1209268E+01,  0.1209268E+01,  0.1209268E+01,  0.1209268E+01,  0.1209268E+01,  0.1209268E+01,  0.1209268E+01,  0.1209268E+01,  0.1015058E+01,  0.1015058E+01,  0.5446620E+00,  0.5154531E+00,  0.7018080E+00,
  0.1219994E+03,  0.6996155E-02,       122,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1231314E+01,  0.1231314E+01,  0.1231314E+01,  0.1231314E+01,  0.1231314E+01,  0.1231314E+01,  0.1231314E+01,  0.1231314E+01,  0.1000254E+01,  0.1000254E+01,  0.5011790E+00,  0.5011738E+00,  0.7005320E+00,
  0.1229993E+03,  0.6996155E-02,       123,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1243838E+01,  0.1243838E+01,  0.1243838E+01,  0.1243838E+01,  0.1243838E+01,  0.1243838E+01,  0.1243838E+01,  0.1243838E+01,  0.9990788E+00,  0.9990788E+00,  0.5018604E+00,  0.5018194E+00,  0.7028969E+00,
  0.1239993E+03,  0.6996155E-02,       124,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1247816E+01,  0.1247816E+01,  0.1247816E+01,  0.1247816E+01,  0.1247816E+01,  0.1247816E+01,  0.1247816E+01,  0.1247816E+01,  0.9952840E+00,  0.9952840E+00,  0.5008059E+00,  0.5008045E+00,  0.7005102E+00,
  0.1249993E+03,  0.6996155E-02,       125,         6,        24,  0.1591000E+01,  0.1591000E+01,  0.1591000E+01,  0.1591000E+01,  0.1591000E+01,  0.1591000E+01,  0.1248458E+01,  0.1248458E+01,  0.1248458E+01,  0.1248458E+01,  0.1248458E+01,  0.1248458E+01,  0.1248458E+01,  0.1248458E+01,  0.1142105E+01,  0.1142105E+01,  0.1057435E+01,  0.6141008E+00,  0.1057460E+01,
  0.1259993E+03,  0.6996155E-02,       126,         6,        24,  0.1563000E+01,  0.1563000E+01,  0.1563000E+01,  0.1563000E+01,  0.1563000E+01,  0.1563000E+01,  0.1219098E+01,  0.1219098E+01,  0.1219098E+01,  0.1219098E+01,  0.1219098E+01,  0.1219098E+01,  0.1219098E+01,  0.1219098E+01,  0.1055395E+01,  0.1055395E+01,  0.7415236E+00,  0.5481986E+00,  0.7407702E+00,
  0.1269993E+03,  0.6996155E-02,       127,         6,        24,  0.1549000E+01,  0.1549000E+01,  0.1549000E+01,  0.1549000E+01,  0.1549000E+01,  0.1549000E+01,  0.1245064E+01,  0.1245064E+01,  0.1245064E+01,  0.1245064E+01,  0.1245064E+01,  0.1245064E+01,  0.1245064E+01,  0.1245064E+01,  0.1017624E+01,  0.1017624E+01,  0.5787572E+00,  0.5215897E+00,  0.7011970E+00,
  0.1279993E+03,  0.6996155E-02,       128,         6,        24,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1201216E+01,  0.1201216E+01,  0.1201216E+01,  0.1201216E+01,  0.1201216E+01,  0.1201216E+01,  0.1201216E+01,  0.1201216E+01,  0.1021130E+01,  0.1021130E+01,  0.5333938E+00,  0.5122416E+00,  0.7007088E+00,
  0.1289992E+03,  0.6958008E-02,       129,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1245036E+01,  0.1245036E+01,  0.1245036E+01,  0.1245036E+01,  0.1245036E+01,  0.1245036E+01,  0.1245036E+01,  0.1245036E+01,  0.9994099E+00,  0.9994099E+00,  0.5010062E+00,  0.5010024E+00,  0.7006686E+00,
  0.1299993E+03,  0.6958008E-02,       130,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1212019E+01,  0.1212019E+01,  0.1212019E+01,  0.1212019E+01,  0.1212019E+01,  0.1212019E+01,  0.1212019E+01,  0.1212019E+01,  0.1000814E+01,  0.1000814E+01,  0.5015259E+00,  0.5015007E+00,  0.7006174E+00,
  0.1309993E+03,  0.6958008E-02,       131,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1214817E+01,  0.1214817E+01,  0.1214817E+01,  0.1214817E+01,  0.1214817E+01,  0.1214817E+01,  0.1214817E+01,  0.1214817E+01,  0.9966506E+00,  0.9966506E+00,  0.5006867E+00,  0.5006850E+00,  0.7005742E+00,
  0.1319993E+03,  0.6958008E-02,       132,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1212897E+01,  0.1212897E+01,  0.1212897E+01,  0.1212897E+01,  0.1212897E+01,  0.1212897E+01,  0.1212897E+01,  0.1212897E+01,  0.9984184E+00,  0.9984184E+00,  0.5038325E+00,  0.5034895E+00,  0.7062572E+00,
  0.1329994E+03,  0.6958008E-02,       133,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1207386E+01,  0.1207386E+01,  0.1207386E+01,  0.1207386E+01,  0.1207386E+01,  0.1207386E+01,  0.1207386E+01,  0.1207386E+01,  0.9943618E+00,  0.9943618E+00,  0.5010474E+00,  0.5010441E+00,  0.7007071E+00,
  0.1339994E+03,  0.6958008E-02,       134,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1200049E+01,  0.1200049E+01,  0.1200049E+01,  0.1200049E+01,  0.1200049E+01,  0.1200049E+01,  0.1200049E+01,  0.1200049E+01,  0.9902902E+00,  0.9902902E+00,  0.5008640E+00,  0.5008617E+00,  0.7006580E+00,
  0.1349994E+03,  0.6958008E-02,       135,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1192292E+01,  0.1192292E+01,  0.1192292E+01,  0.1192292E+01,  0.1192292E+01,  0.1192292E+01,  0.1192292E+01,  0.1192292E+01,  0.9862050E+00,  0.9862050E+00,  0.5007380E+00,  0.5007362E+00,  0.7006102E+00,
  0.1359995E+03,  0.6958008E-02,       136,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1184557E+01,  0.1184557E+01,  0.1184557E+01,  0.1184557E+01,  0.1184557E+01,  0.1184557E+01,  0.1184557E+01,  0.1184557E+01,  0.9821080E+00,  0.9821080E+00,  0.5005948E+00,  0.5005936E+00,  0.7005638E+00,
  0.1369995E+03,  0.6958008E-02,       137,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1223678E+01,  0.1223678E+01,  0.1223678E+01,  0.1223678E+01,  0.1223678E+01,  0.1223678E+01,  0.1223678E+01,  0.1223678E+01,  0.9814333E+00,  0.9814333E+00,  0.5017458E+00,  0.5017013E+00,  0.7031361E+00,
  0.1379995E+03,  0.6958008E-02,       138,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1219322E+01,  0.1219322E+01,  0.1219322E+01,  0.1219322E+01,  0.1219322E+01,  0.1219322E+01,  0.1219322E+01,  0.1219322E+01,  0.9777157E+00,  0.9777157E+00,  0.5006933E+00,  0.5006923E+00,  0.7008067E+00,
  0.1389995E+03,  0.6958008E-02,       139,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1206770E+01,  0.1206770E+01,  0.1206770E+01,  0.1206770E+01,  0.1206770E+01,  0.1206770E+01,  0.1206770E+01,  0.1206770E+01,  0.9736144E+00,  0.9736144E+00,  0.5005145E+00,  0.5005139E+00,  0.7005119E+00,
  0.1399996E+03,  0.6958008E-02,       140,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1220745E+01,  0.1220745E+01,  0.1220745E+01,  0.1220745E+01,  0.1220745E+01,  0.1220745E+01,  0.1220745E+01,  0.1220745E+01,  0.9702704E+00,  0.9702704E+00,  0.5004159E+00,  0.5004155E+00,  0.7004692E+00,
  0.1409996E+03,  0.6958008E-02,       141,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1216043E+01,  0.1216043E+01,  0.1216043E+01,  0.1216043E+01,  0.1216043E+01,  0.1216043E+01,  0.1216043E+01,  0.1216043E+01,  0.9670467E+00,  0.9670467E+00,  0.5009839E+00,  0.5009750E+00,  0.7018507E+00,
  0.1419996E+03,  0.6958008E-02,       142,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1203477E+01,  0.1203477E+01,  0.1203477E+01,  0.1203477E+01,  0.1203477E+01,  0.1203477E+01,  0.1203477E+01,  0.1203477E+01,  0.9629309E+00,  0.9629309E+00,  0.5002968E+00,  0.5002967E+00,  0.7003981E+00,
  0.1429997E+03,  0.6958008E-02,       143,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1192596E+01,  0.1192596E+01,  0.1192596E+01,  0.1192596E+01,  0.1192596E+01,  0.1192596E+01,  0.1192596E+01,  0.1192596E+01,  0.9588135E+00,  0.9588135E+00,  0.5002629E+00,  0.5002629E+00,  0.7003724E+00,
  0.1439997E+03,  0.6958008E-02,       144,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1182781E+01,  0.1182781E+01,  0.1182781E+01,  0.1182781E+01,  0.1182781E+01,  0.1182781E+01,  0.1182781E+01,  0.1182781E+01,  0.9546928E+00,  0.9546928E+00,  0.5001638E+00,  0.5001638E+00,  0.7003307E+00,
